"","master_metadata_album_artist_name","count","hours","percentage"
"176","Protoje",107,5.19718555555556,0.0779667439047494
"177","Robin Schulz",107,5.84029916666667,0.0779667439047494
"178","Stupeflip",107,5.23982527777778,0.0779667439047494
"179","The xx",107,4.529195,0.0779667439047494
"180","JAY-Z",105,6.08675222222222,0.0765094215887728
"181","The Blaze",104,6.24769111111111,0.0757807604307845
"182","Zola",104,3.39034,0.0757807604307845
"183","M.I.A.",103,4.75098111111111,0.0750520992727962
"184","S-Crew",103,5.93772527777778,0.0750520992727962
"185","Ed Sheeran",102,5.56680333333333,0.0743234381148078
"186","Gradur",102,4.15645722222222,0.0743234381148078
"187","The Black Gasolines",102,5.87307277777778,0.0743234381148078
"188","Zuukou mayzie",102,4.97287972222222,0.0743234381148078
"189","Kendrick Lamar",101,5.51762194444444,0.0735947769568195
"190","Paul Kalkbrenner",100,5.80612083333333,0.0728661157988312
"191","Tory Lanez",100,4.55251861111111,0.0728661157988312
"192","Vladimir Cauchemar",100,4.08378305555556,0.0728661157988312
"193","2zer",99,5.64802916666667,0.0721374546408429
"194","Bad Bunny",99,4.60996416666667,0.0721374546408429
"195","Calypso Rose",99,5.50979083333333,0.0721374546408429
"196","Larry",99,4.27249444444444,0.0721374546408429
"197","Lil Peep",99,4.65906472222222,0.0721374546408429
"198","Rakoon",99,7.02162027777778,0.0721374546408429
"199","Young Thug",99,4.79079111111111,0.0721374546408429
"200","Roddy Ricch",98,4.81987666666667,0.0714087934828546
"201","Clément Leroux",97,4.96968694444444,0.0706801323248663
"202","PLÜM",97,4.29170888888889,0.0706801323248663
"203","Paris Blohm",97,5.6486775,0.0706801323248663
"204","Avicii",96,5.12144861111111,0.069951471166878
"205","F430",96,5.79861222222222,0.069951471166878
"206","Poldoore",96,5.8018575,0.069951471166878
"207","Tiësto",96,3.73602944444444,0.069951471166878
"208","No Wyld",95,4.83769,0.0692228100088897
"209","Queen",95,5.04892861111111,0.0692228100088897
"210","The Avener",95,6.23266388888889,0.0692228100088897
"211","Dioscures",94,3.62684416666667,0.0684941488509014
"212","Djadja & Dinaz",94,4.00050861111111,0.0684941488509014
"213","Dominic Fike",94,3.728725,0.0684941488509014
"214","Moon Taxi",94,5.03303111111111,0.0684941488509014
"215","Sofiane",94,3.88348444444444,0.0684941488509014
"216","The Neighbourhood",94,4.91698805555556,0.0684941488509014
"217","Free Nationals",93,4.25804222222222,0.067765487692913
"218","Bruno Mars",92,4.34723555555556,0.0670368265349247
"219","Skread",92,2.72482416666667,0.0670368265349247
"220","filous",92,6.01223111111111,0.0670368265349247
"221","Ashh",91,5.37382527777778,0.0663081653769364
"222","Deen Burbigo",91,4.87464944444444,0.0663081653769364
"223","Massive Attack",91,6.90087972222222,0.0663081653769364
"224","ICO",90,3.73524583333333,0.0655795042189481
"225","KIK",90,4.29919805555556,0.0655795042189481
"226","Vegedream",90,3.10979833333333,0.0655795042189481
"227","Anuel AA",89,4.79580777777778,0.0648508430609598
"228","Portishead",89,6.0760325,0.0648508430609598
"229","Sara Costa",89,4.48246361111111,0.0648508430609598
"230","Worakls",89,8.02138888888889,0.0648508430609598
"231","Portugal. The Man",88,3.57772861111111,0.0641221819029715
"232","Swae Lee",88,5.33564944444444,0.0641221819029715
"233","Therapie TAXI",88,3.67787055555556,0.0641221819029715
"234","Armin van Buuren",87,3.63841805555556,0.0633935207449832
"235","BROCKHAMPTON",87,3.86345083333333,0.0633935207449832
"236","Panic! At The Disco",87,4.14292305555556,0.0633935207449832
"237","Guizmo",86,6.24143305555556,0.0626648595869949
"238","Shallou",86,5.18688444444444,0.0626648595869949
"239","Smash Mouth",86,3.75341027777778,0.0626648595869949
"240","The Prodigy",86,5.79461,0.0626648595869949
"241","Vicetone",86,4.98029583333333,0.0626648595869949
"242","Chico Rose",85,3.28495555555556,0.0619361984290065
"243","Fatboy Slim",85,8.10057305555556,0.0619361984290065
"244","ScHoolboy Q",85,4.15052722222222,0.0619361984290065
"245","Sean Paul",85,4.10839027777778,0.0619361984290065
"246","Zed Yun Pavarotti",85,5.21111833333333,0.0619361984290065
"247","Yung Pinch",84,4.33178388888889,0.0612075372710182
"248","Breakbot",83,4.74222777777778,0.0604788761130299
"249","Don Toliver",83,3.80194388888889,0.0604788761130299
"250","Niklas Ibach",83,5.282505,0.0604788761130299
"251","Swing",83,4.98106777777778,0.0604788761130299
"252","Thylacine",83,4.7490875,0.0604788761130299
"253","Arlo Parks",82,4.93871555555556,0.0597502149550416
"254","Dua Lipa",82,3.75850916666667,0.0597502149550416
"255","GRiZ",82,6.39668388888889,0.0597502149550416
"256","Mike Posner",82,4.51546611111111,0.0597502149550416
"257","Twenty One Pilots",82,4.70324638888889,0.0597502149550416
"258","ILLENIUM",81,4.70041138888889,0.0590215537970533
"259","Kota the Friend",81,4.24863166666667,0.0590215537970533
"260","Nusky",81,2.94508944444444,0.0590215537970533
"261","PnB Rock",81,4.85413611111111,0.0590215537970533
"262","Dubdogz",80,3.26439472222222,0.058292892639065
"263","Fabich",80,3.78092416666667,0.058292892639065
"264","Four Tet",80,3.30252611111111,0.058292892639065
"265","Logic",80,4.51592361111111,0.058292892639065
"266","Shakewell",80,2.78210861111111,0.058292892639065
"267","Thievery Corporation",80,4.23659,0.058292892639065
"268","Moby",79,4.23730555555556,0.0575642314810767
"269","Yuzmv",79,3.65814638888889,0.0575642314810767
"270","Elijah Nang",78,4.39914472222222,0.0568355703230884
"271","Flume",78,3.80297277777778,0.0568355703230884
"272","Frank Ocean",78,3.92787611111111,0.0568355703230884
"273","GLK",78,3.90311888888889,0.0568355703230884
"274","Kina",78,3.43533888888889,0.0568355703230884
"275","Mark Ronson",78,4.43758888888889,0.0568355703230884
"276","Roosevelt",78,5.65455083333333,0.0568355703230884
"277","The Guess Who",78,4.02389805555556,0.0568355703230884
"278","TRIPLEGO",77,4.46064972222222,0.0561069091651
"279","Ziak",77,3.02431361111111,0.0561069091651
"280","1995",76,5.02095861111111,0.0553782480071117
"281","Felix Jaehn",76,3.43201972222222,0.0553782480071117
"282","Trevor Daniel",76,3.16966388888889,0.0553782480071117
"283","Chilla",75,3.35982,0.0546495868491234
"284","Duke Dumont",75,3.55204,0.0546495868491234
"285","FKJ",75,4.63655888888889,0.0546495868491234
"286","Gambi",75,2.18545805555556,0.0546495868491234
"287","Jason K Pounds",75,3.27931222222222,0.0546495868491234
"288","Gaël Faye",74,4.78988694444444,0.0539209256911351
"289","Ghali",74,3.54325111111111,0.0539209256911351
"290","Jain",74,3.23382611111111,0.0539209256911351
"291","Mike Candys",74,2.9009475,0.0539209256911351
"292","Nebu Kiniza",74,2.88080916666667,0.0539209256911351
"293","Oxmo Puccino",74,3.09033722222222,0.0539209256911351
"294","Pupajim",74,4.43882472222222,0.0539209256911351
"295","Jomarijan",73,3.44423,0.0531922645331468
"296","Tep No",73,3.74291083333333,0.0531922645331468
"297","VIZE",73,3.22721083333333,0.0531922645331468
"298","Alex Lustig",72,3.33290777777778,0.0524636033751585
"299","Bass Santana",72,2.79330638888889,0.0524636033751585
"300","Kalash Criminel",72,1.80694277777778,0.0524636033751585
"301","Madeon",72,4.72141055555555,0.0524636033751585
"302","Piero Umiliani",72,3.89479666666667,0.0524636033751585
"303","13 Block",70,2.97041861111111,0.0510062810591819
"304","Boris Way",70,3.10181361111111,0.0510062810591819
"305","Gemitaiz",70,3.36921222222222,0.0510062810591819
"306","Home",70,4.03883305555556,0.0510062810591819
"307","Nora En Pure",70,3.57403527777778,0.0510062810591819
"308","Parov Stelar",70,3.04804944444444,0.0510062810591819
"309","88GLAM",69,3.48726555555556,0.0502776199011935
"310","Coolio",69,4.02206333333333,0.0502776199011935
"311","Crosby, Stills, Nash & Young",69,5.148875,0.0502776199011935
"312","Fixpen Sill",69,4.67778444444444,0.0502776199011935
"313","J Balvin",69,3.20870138888889,0.0502776199011935
"314","Jonas Brothers",69,3.06544027777778,0.0502776199011935
"315","Mac DeMarco",69,3.54175027777778,0.0502776199011935
"316","Naâman",69,3.51084361111111,0.0502776199011935
"317","Sheck Wes",69,2.99605888888889,0.0502776199011935
"318","Squidji",69,2.71349333333333,0.0502776199011935
"319","The Geek x Vrv",69,3.79121916666667,0.0502776199011935
"320","winnterzuko",69,2.46640194444444,0.0502776199011935
"321","Chromeo",68,3.57977555555556,0.0495489587432052
"322","Doja Cat",68,3.74644472222222,0.0495489587432052
"323","PARTYNEXTDOOR",68,3.79200861111111,0.0495489587432052
"324","Amber Mark",67,3.73991138888889,0.0488202975852169
"325","Arizona Zervas",67,2.97029555555556,0.0488202975852169
"326","H.E.R.",67,3.48000083333333,0.0488202975852169
"327","Lord Esperanza",67,3.52596694444444,0.0488202975852169
"328","Ozuna",67,2.99520472222222,0.0488202975852169
"329","100 Blaze",66,2.80900694444444,0.0480916364272286
"330","Ikaz Boi",66,3.72360055555556,0.0480916364272286
"331","Le Dé",66,4.42047972222222,0.0480916364272286
"332","Oliver Heldens",66,2.96553944444444,0.0480916364272286
"333","Alan Walker",65,3.11048583333333,0.0473629752692403
"334","GoldLink",65,3.13880222222222,0.0473629752692403
"335","Hyphen Hyphen",65,3.54999583333333,0.0473629752692403
"336","Le Motif",65,2.1315975,0.0473629752692403
"337","The Architect",65,2.86259694444444,0.0473629752692403
"338","The Dø",65,3.2446675,0.0473629752692403
"339","The Growlers",65,3.46987777777778,0.0473629752692403
"340","The Who",65,4.64959916666667,0.0473629752692403
"341","2TH",64,3.593945,0.046634314111252
"342","Air",64,3.1624775,0.046634314111252
"343","Aya Nakamura",64,1.42996888888889,0.046634314111252
"344","EDGE",64,2.6083675,0.046634314111252
"345","Foster The People",64,4.05590472222222,0.046634314111252
"346","Soprano",64,3.04553916666667,0.046634314111252
"347","Tiken Jah Fakoly",64,3.46683777777778,0.046634314111252
"348","Yung Bae",64,2.95700666666667,0.046634314111252
"349","Joji",63,3.08395916666667,0.0459056529532637
"350","Krisy",63,2.64159222222222,0.0459056529532637
"351","The Black Keys",63,4.57484388888889,0.0459056529532637
"352","Thundercat",63,3.17506666666667,0.0459056529532637
"353","Gianni",62,2.96499666666667,0.0451769917952754
"354","JeanJass",62,2.12007222222222,0.0451769917952754
"355","KILLY",62,2.23270277777778,0.0451769917952754
"356","L'Entourloop",62,3.33839888888889,0.0451769917952754
"357","LISTENBEE",62,3.79440222222222,0.0451769917952754
"358","Nio Garcia",62,4.52525277777778,0.0451769917952754
"359","Solar Skinner",62,2.93682833333333,0.0451769917952754
"360","Guè",61,2.71152055555556,0.0444483306372871
"361","Jhené Aiko",61,3.59002777777778,0.0444483306372871
"362","KALEO",61,3.29150055555556,0.0444483306372871
"363","Lil Wayne",61,3.408655,0.0444483306372871
"364","Mickey Valen",61,3.01469083333333,0.0444483306372871
"365","Niro",61,3.00822833333333,0.0444483306372871
"366","Timal",61,2.70874444444444,0.0444483306372871
"367","Vince Staples",61,2.56140416666667,0.0444483306372871
"368","Yuksek",61,3.38226416666667,0.0444483306372871
"369","Diskay",60,3.58737055555556,0.0437196694792987
"370","Jamiroquai",60,3.11421666666667,0.0437196694792987
"371","Marina P",60,3.30630833333333,0.0437196694792987
"372","Public Enemy",60,4.38786027777778,0.0437196694792987
"373","blackbear",60,3.07804916666667,0.0437196694792987
"374","Big Wild",59,2.94798111111111,0.0429910083213104
"375","Burak Yeter",59,3.64304111111111,0.0429910083213104
"376","Dadju",59,2.52643194444444,0.0429910083213104
"377","Ehrling",59,2.06438444444444,0.0429910083213104
"378","Heuss L'enfoiré",59,2.37258972222222,0.0429910083213104
"379","Iseo & Dodosound",59,4.24282944444444,0.0429910083213104
"380","Jack Harlow",59,2.313665,0.0429910083213104
"381","Smeels",59,2.63999416666667,0.0429910083213104
"382","Taggy Matcher",59,3.48018416666667,0.0429910083213104
"383","YNW Melly",59,3.86341055555556,0.0429910083213104
"384","Arman Cekin",58,2.55708555555556,0.0422623471633221
"385","DVBBS",58,2.58170861111111,0.0422623471633221
"386","Dim Sum",58,3.63368138888889,0.0422623471633221
"387","Dynoro",58,2.44454722222222,0.0422623471633221
"388","Joachim Pastor",58,3.36104305555556,0.0422623471633221
"389","Mabel",58,2.52735972222222,0.0422623471633221
"390","Suprême NTM",58,2.14542972222222,0.0422623471633221
"391","Vanrip",58,3.24633083333333,0.0422623471633221
"392","Welshly Arms",58,3.27919944444444,0.0422623471633221
"393","47ter",57,2.97478944444444,0.0415336860053338
"394","Fitz and The Tantrums",57,2.79861555555556,0.0415336860053338
"395","IAM",57,3.03907166666667,0.0415336860053338
"396","MZ",57,3.20586416666667,0.0415336860053338
"397","Purple Disco Machine",57,3.03901694444444,0.0415336860053338
"398","Tetra Hydro K",57,3.61125444444444,0.0415336860053338
"399","The Skatalites",57,3.65207027777778,0.0415336860053338
"400","Tom Misch",57,4.33933694444444,0.0415336860053338
"401","Bag Raiders",56,4.16743277777778,0.0408050248473455
"402","Bob Marley & The Wailers",56,3.47401416666667,0.0408050248473455
"403","Brent Faiyaz",56,2.52608722222222,0.0408050248473455
"404","Capital Cities",56,2.86592972222222,0.0408050248473455
"405","Dayvi",56,2.16288944444444,0.0408050248473455
"406","Empire of the Sun",56,2.55471944444444,0.0408050248473455
"407","Kali Uchis",56,2.50351666666667,0.0408050248473455
"408","L.B. One",56,2.39925055555556,0.0408050248473455
"409","Lucas & Steve",56,2.37705833333333,0.0408050248473455
"410","Maxamillion",56,2.78100166666667,0.0408050248473455
"411","Playboi Carti",56,2.49217666666667,0.0408050248473455
"412","Sir Felix",56,3.07547944444444,0.0408050248473455
"413","Still Fresh",56,2.99684583333333,0.0408050248473455
"414","Big Fish",55,3.40087694444444,0.0400763636893572
"415","Big Shaq",55,2.53345861111111,0.0400763636893572
"416","Clement Bazin",55,3.30457333333333,0.0400763636893572
"417","Kery James",55,3.58407944444444,0.0400763636893572
"418","Kobo",55,3.34188305555556,0.0400763636893572
"419","NF",55,3.23691472222222,0.0400763636893572
"420","Nujabes",55,3.54080083333333,0.0400763636893572
"421","SAINT WKND",55,2.94139833333333,0.0400763636893572
"422","Todiefor",55,2.20893527777778,0.0400763636893572
"423","Yves V",55,2.53555944444444,0.0400763636893572
"424","Billie Eilish",54,2.51801027777778,0.0393477025313689
"425","Caravan Palace",54,3.13061583333333,0.0393477025313689
"426","Franglish",54,1.97345527777778,0.0393477025313689
"427","Internet Money",54,2.42035111111111,0.0393477025313689
"428","JPEGMAFIA",54,2.13195277777778,0.0393477025313689
